poll_time_utc,sensor_id,sensor_name,rain_24h_in,active
2026-07-08T00:01:52Z,RK,Rockaway,0.0,True
2026-07-08T00:01:52Z,TI,Tallman Island,0.0,True
2026-07-08T00:01:52Z,WI,Wards Island,0.0,True
2026-07-08T03:53:22Z,26,26th Ward Plant,0.0,True
2026-07-08T03:53:22Z,BB,Bowery Bay,0.0,True
2026-07-08T03:53:22Z,CI,Coney Island,0.0,True
2026-07-08T03:53:22Z,HP,Hunts Point,0.0,True
2026-07-08T03:53:22Z,JA,Jamaica,0.0,True
2026-07-08T03:53:22Z,NC,Newtown Creek,0.01,True
2026-07-08T03:53:22Z,NR,North River,0.01,True
2026-07-08T03:53:22Z,OB,Oakwood Beach,0.0,True
2026-07-08T03:53:22Z,OH,Owls Head,0.0,True
2026-07-08T03:53:22Z,PR,Port Richmond,0.0,True
2026-07-08T03:53:22Z,RH,Red Hook,0.01,True
2026-07-08T03:53:22Z,RK,Rockaway,0.0,True
2026-07-08T03:53:22Z,TI,Tallman Island,0.01,True
2026-07-08T03:53:22Z,WI,Wards Island,0.0,True
2026-07-08T11:21:41Z,26,26th Ward Plant,0.0,True
2026-07-08T11:21:41Z,BB,Bowery Bay,0.0,True
2026-07-08T11:21:41Z,CI,Coney Island,0.0,True
2026-07-08T11:21:41Z,HP,Hunts Point,0.0,True
2026-07-08T11:21:41Z,JA,Jamaica,0.0,True
2026-07-08T11:21:41Z,NC,Newtown Creek,0.0,True
2026-07-08T11:21:41Z,NR,North River,0.0,True
2026-07-08T11:21:41Z,OB,Oakwood Beach,0.0,True
2026-07-08T11:21:41Z,OH,Owls Head,0.0,True
2026-07-08T11:21:41Z,PR,Port Richmond,0.0,True
2026-07-08T11:21:41Z,RH,Red Hook,0.0,True
2026-07-08T11:21:41Z,RK,Rockaway,0.0,True
2026-07-08T11:21:41Z,TI,Tallman Island,0.0,True
2026-07-08T11:21:41Z,WI,Wards Island,0.0,True
2026-07-08T17:04:00Z,26,26th Ward Plant,0.0,True
2026-07-08T17:04:00Z,BB,Bowery Bay,0.0,True
2026-07-08T17:04:00Z,CI,Coney Island,0.0,True
2026-07-08T17:04:00Z,HP,Hunts Point,0.0,True
2026-07-08T17:04:00Z,JA,Jamaica,0.0,True
2026-07-08T17:04:00Z,NC,Newtown Creek,0.0,True
2026-07-08T17:04:00Z,NR,North River,0.0,True
2026-07-08T17:04:00Z,OB,Oakwood Beach,0.0,True
2026-07-08T17:04:00Z,OH,Owls Head,0.0,True
2026-07-08T17:04:00Z,PR,Port Richmond,0.0,True
2026-07-08T17:04:00Z,RH,Red Hook,0.0,True
2026-07-08T17:04:00Z,RK,Rockaway,0.0,True
2026-07-08T17:04:00Z,TI,Tallman Island,0.0,True
2026-07-08T17:04:00Z,WI,Wards Island,0.0,True
2026-07-08T20:47:33Z,26,26th Ward Plant,0.0,True
2026-07-08T20:47:33Z,BB,Bowery Bay,0.0,True
2026-07-08T20:47:33Z,CI,Coney Island,0.0,True
2026-07-08T20:47:33Z,HP,Hunts Point,0.0,True
2026-07-08T20:47:33Z,JA,Jamaica,0.0,True
2026-07-08T20:47:33Z,NC,Newtown Creek,0.0,True
2026-07-08T20:47:33Z,NR,North River,0.0,True
2026-07-08T20:47:33Z,OB,Oakwood Beach,0.0,True
2026-07-08T20:47:33Z,OH,Owls Head,0.0,True
2026-07-08T20:47:33Z,PR,Port Richmond,0.0,True
2026-07-08T20:47:33Z,RH,Red Hook,0.0,True
2026-07-08T20:47:33Z,RK,Rockaway,0.0,True
2026-07-08T20:47:33Z,TI,Tallman Island,0.0,True
2026-07-08T20:47:33Z,WI,Wards Island,0.0,True
2026-07-09T08:56:53Z,26,26th Ward Plant,0.0,True
2026-07-09T08:56:53Z,BB,Bowery Bay,0.0,True
2026-07-09T08:56:53Z,CI,Coney Island,0.0,True
2026-07-09T08:56:53Z,HP,Hunts Point,0.0,True
2026-07-09T08:56:53Z,JA,Jamaica,0.0,True
2026-07-09T08:56:53Z,NC,Newtown Creek,0.0,True
2026-07-09T08:56:53Z,NR,North River,0.0,True
2026-07-09T08:56:53Z,OB,Oakwood Beach,0.0,True
2026-07-09T08:56:53Z,OH,Owls Head,0.0,True
2026-07-09T08:56:53Z,PR,Port Richmond,0.0,True
2026-07-09T08:56:53Z,RH,Red Hook,0.0,True
2026-07-09T08:56:53Z,RK,Rockaway,0.0,True
2026-07-09T08:56:53Z,TI,Tallman Island,0.0,True
2026-07-09T08:56:53Z,WI,Wards Island,0.0,True
2026-07-09T17:26:57Z,26,26th Ward Plant,0.0,True
2026-07-09T17:26:57Z,BB,Bowery Bay,0.0,True
2026-07-09T17:26:57Z,CI,Coney Island,0.0,True
2026-07-09T17:26:57Z,HP,Hunts Point,0.0,True
2026-07-09T17:26:57Z,JA,Jamaica,0.0,True
2026-07-09T17:26:57Z,NC,Newtown Creek,0.0,True
2026-07-09T17:26:57Z,NR,North River,0.0,True
2026-07-09T17:26:57Z,OB,Oakwood Beach,0.0,True
2026-07-09T17:26:57Z,OH,Owls Head,0.0,True
2026-07-09T17:26:57Z,PR,Port Richmond,0.0,True
2026-07-09T17:26:57Z,RH,Red Hook,0.0,True
2026-07-09T17:26:57Z,RK,Rockaway,0.0,True
2026-07-09T17:26:57Z,TI,Tallman Island,0.0,True
2026-07-09T17:26:57Z,WI,Wards Island,0.0,True
2026-07-09T22:26:51Z,26,26th Ward Plant,0.0,True
2026-07-09T22:26:51Z,BB,Bowery Bay,0.0,True
2026-07-09T22:26:51Z,CI,Coney Island,0.0,True
2026-07-09T22:26:51Z,HP,Hunts Point,0.0,True
2026-07-09T22:26:51Z,JA,Jamaica,0.0,True
2026-07-09T22:26:51Z,NC,Newtown Creek,0.0,True
2026-07-09T22:26:51Z,NR,North River,0.0,True
2026-07-09T22:26:51Z,OB,Oakwood Beach,0.07,True
2026-07-09T22:26:51Z,OH,Owls Head,0.0,True
2026-07-09T22:26:51Z,PR,Port Richmond,0.01,True
2026-07-09T22:26:51Z,RH,Red Hook,0.0,True
2026-07-09T22:26:51Z,RK,Rockaway,0.0,True
2026-07-09T22:26:51Z,TI,Tallman Island,0.0,True
2026-07-09T22:26:51Z,WI,Wards Island,0.0,True
2026-07-09T22:46:09Z,26,26th Ward Plant,0.0,True
2026-07-09T22:46:09Z,BB,Bowery Bay,0.0,True
2026-07-09T22:46:09Z,CI,Coney Island,0.0,True
2026-07-09T22:46:09Z,HP,Hunts Point,0.0,True
2026-07-09T22:46:09Z,JA,Jamaica,0.0,True
2026-07-09T22:46:09Z,NC,Newtown Creek,0.0,True
2026-07-09T22:46:09Z,NR,North River,0.0,True
2026-07-09T22:46:09Z,OB,Oakwood Beach,0.07,True
2026-07-09T22:46:09Z,OH,Owls Head,0.0,True
2026-07-09T22:46:09Z,PR,Port Richmond,0.01,True
2026-07-09T22:46:09Z,RH,Red Hook,0.0,True
2026-07-09T22:46:09Z,RK,Rockaway,0.0,True
2026-07-09T22:46:09Z,TI,Tallman Island,0.0,True
2026-07-09T22:46:09Z,WI,Wards Island,0.0,True
2026-07-10T02:46:07Z,26,26th Ward Plant,0.0,True
2026-07-10T02:46:07Z,BB,Bowery Bay,0.0,True
2026-07-10T02:46:07Z,CI,Coney Island,0.0,True
2026-07-10T02:46:07Z,HP,Hunts Point,0.0,True
2026-07-10T02:46:07Z,JA,Jamaica,0.0,True
2026-07-10T02:46:07Z,NC,Newtown Creek,0.0,True
2026-07-10T02:46:07Z,NR,North River,0.0,True
2026-07-10T02:46:07Z,OB,Oakwood Beach,0.07,True
2026-07-10T02:46:07Z,OH,Owls Head,0.0,True
2026-07-10T02:46:07Z,PR,Port Richmond,0.01,True
2026-07-10T02:46:07Z,RH,Red Hook,0.0,True
2026-07-10T02:46:07Z,RK,Rockaway,0.0,True
2026-07-10T02:46:07Z,TI,Tallman Island,0.0,True
2026-07-10T02:46:07Z,WI,Wards Island,0.0,True
2026-07-10T10:37:39Z,26,26th Ward Plant,0.0,True
2026-07-10T10:37:39Z,BB,Bowery Bay,0.0,True
2026-07-10T10:37:39Z,CI,Coney Island,0.0,True
2026-07-10T10:37:39Z,HP,Hunts Point,0.0,True
2026-07-10T10:37:39Z,JA,Jamaica,0.0,True
2026-07-10T10:37:39Z,NC,Newtown Creek,0.0,True
2026-07-10T10:37:39Z,NR,North River,0.0,True
2026-07-10T10:37:39Z,OB,Oakwood Beach,0.0,True
2026-07-10T10:37:39Z,OH,Owls Head,0.0,True
2026-07-10T10:37:39Z,PR,Port Richmond,0.0,True
2026-07-10T10:37:39Z,RH,Red Hook,0.0,True
2026-07-10T10:37:39Z,RK,Rockaway,0.0,True
2026-07-10T10:37:39Z,TI,Tallman Island,0.0,True
2026-07-10T10:37:39Z,WI,Wards Island,0.0,True
2026-07-10T17:30:36Z,26,26th Ward Plant,0.0,True
2026-07-10T17:30:36Z,BB,Bowery Bay,0.0,True
2026-07-10T17:30:36Z,CI,Coney Island,0.0,True
2026-07-10T17:30:36Z,HP,Hunts Point,0.0,True
2026-07-10T17:30:36Z,JA,Jamaica,0.0,True
2026-07-10T17:30:36Z,NC,Newtown Creek,0.0,True
2026-07-10T17:30:36Z,NR,North River,0.0,True
2026-07-10T17:30:36Z,OB,Oakwood Beach,0.0,True
2026-07-10T17:30:36Z,OH,Owls Head,0.0,True
2026-07-10T17:30:36Z,PR,Port Richmond,0.0,True
2026-07-10T17:30:36Z,RH,Red Hook,0.0,True
2026-07-10T17:30:36Z,RK,Rockaway,0.0,True
2026-07-10T17:30:36Z,TI,Tallman Island,0.0,True
2026-07-10T17:30:36Z,WI,Wards Island,0.0,True
2026-07-10T21:35:17Z,26,26th Ward Plant,0.0,True
2026-07-10T21:35:17Z,BB,Bowery Bay,0.0,True
2026-07-10T21:35:17Z,CI,Coney Island,0.0,True
2026-07-10T21:35:17Z,HP,Hunts Point,0.0,True
2026-07-10T21:35:17Z,JA,Jamaica,0.0,True
2026-07-10T21:35:17Z,NC,Newtown Creek,0.0,True
2026-07-10T21:35:17Z,NR,North River,0.0,True
2026-07-10T21:35:17Z,OB,Oakwood Beach,0.0,True
2026-07-10T21:35:17Z,OH,Owls Head,0.0,True
2026-07-10T21:35:17Z,PR,Port Richmond,0.0,True
2026-07-10T21:35:17Z,RH,Red Hook,0.0,True
2026-07-10T21:35:17Z,RK,Rockaway,0.0,True
2026-07-10T21:35:17Z,TI,Tallman Island,0.0,True
2026-07-10T21:35:17Z,WI,Wards Island,0.0,True
2026-07-11T06:03:51Z,26,26th Ward Plant,0.0,True
2026-07-11T06:03:51Z,BB,Bowery Bay,0.0,True
2026-07-11T06:03:51Z,CI,Coney Island,0.0,True
2026-07-11T06:03:51Z,HP,Hunts Point,0.0,True
2026-07-11T06:03:51Z,JA,Jamaica,0.0,True
2026-07-11T06:03:51Z,NC,Newtown Creek,0.0,True
2026-07-11T06:03:51Z,NR,North River,0.0,True
2026-07-11T06:03:51Z,OB,Oakwood Beach,0.0,True
2026-07-11T06:03:51Z,OH,Owls Head,0.0,True
2026-07-11T06:03:51Z,PR,Port Richmond,0.0,True
2026-07-11T06:03:51Z,RH,Red Hook,0.0,True
2026-07-11T06:03:51Z,RK,Rockaway,0.0,True
2026-07-11T06:03:51Z,TI,Tallman Island,0.0,True
2026-07-11T06:03:51Z,WI,Wards Island,0.0,True
2026-07-11T10:38:43Z,26,26th Ward Plant,0.0,True
2026-07-11T10:38:43Z,BB,Bowery Bay,0.0,True
2026-07-11T10:38:43Z,CI,Coney Island,0.0,True
2026-07-11T10:38:43Z,HP,Hunts Point,0.0,True
2026-07-11T10:38:43Z,JA,Jamaica,0.0,True
2026-07-11T10:38:43Z,NC,Newtown Creek,0.0,True
2026-07-11T10:38:43Z,NR,North River,0.0,True
2026-07-11T10:38:43Z,OB,Oakwood Beach,0.0,True
2026-07-11T10:38:43Z,OH,Owls Head,0.0,True
2026-07-11T10:38:43Z,PR,Port Richmond,0.0,True
2026-07-11T10:38:43Z,RH,Red Hook,0.0,True
2026-07-11T10:38:43Z,RK,Rockaway,0.0,True
2026-07-11T10:38:43Z,TI,Tallman Island,0.0,True
2026-07-11T10:38:43Z,WI,Wards Island,0.0,True
2026-07-11T14:39:12Z,26,26th Ward Plant,0.0,True
2026-07-11T14:39:12Z,BB,Bowery Bay,0.0,True
2026-07-11T14:39:12Z,CI,Coney Island,0.0,True
2026-07-11T14:39:12Z,HP,Hunts Point,0.0,True
2026-07-11T14:39:12Z,JA,Jamaica,0.0,True
2026-07-11T14:39:12Z,NC,Newtown Creek,0.0,True
2026-07-11T14:39:12Z,NR,North River,0.0,True
2026-07-11T14:39:12Z,OB,Oakwood Beach,0.0,True
2026-07-11T14:39:12Z,OH,Owls Head,0.0,True
2026-07-11T14:39:12Z,PR,Port Richmond,0.0,True
2026-07-11T14:39:12Z,RH,Red Hook,0.0,True
2026-07-11T14:39:12Z,RK,Rockaway,0.0,True
2026-07-11T14:39:12Z,TI,Tallman Island,0.0,True
2026-07-11T14:39:12Z,WI,Wards Island,0.0,True
2026-07-11T18:02:43Z,26,26th Ward Plant,0.0,True
2026-07-11T18:02:43Z,BB,Bowery Bay,0.0,True
2026-07-11T18:02:43Z,CI,Coney Island,0.01,True
2026-07-11T18:02:43Z,HP,Hunts Point,0.0,True
2026-07-11T18:02:43Z,JA,Jamaica,0.17,True
2026-07-11T18:02:43Z,NC,Newtown Creek,0.0,True
2026-07-11T18:02:43Z,NR,North River,0.0,True
2026-07-11T18:02:43Z,OB,Oakwood Beach,0.08,True
2026-07-11T18:02:43Z,OH,Owls Head,0.01,True
2026-07-11T18:02:43Z,PR,Port Richmond,0.02,True
2026-07-11T18:02:43Z,RH,Red Hook,0.03,True
2026-07-11T18:02:43Z,RK,Rockaway,0.01,True
2026-07-11T18:02:43Z,TI,Tallman Island,0.0,True
2026-07-11T18:02:43Z,WI,Wards Island,0.0,True
2026-07-11T18:10:22Z,26,26th Ward Plant,0.0,True
2026-07-11T18:10:22Z,BB,Bowery Bay,0.0,True
2026-07-11T18:10:22Z,CI,Coney Island,0.01,True
2026-07-11T18:10:22Z,HP,Hunts Point,0.0,True
2026-07-11T18:10:22Z,JA,Jamaica,0.17,True
2026-07-11T18:10:22Z,NC,Newtown Creek,0.0,True
2026-07-11T18:10:22Z,NR,North River,0.0,True
2026-07-11T18:10:22Z,OB,Oakwood Beach,0.08,True
2026-07-11T18:10:22Z,OH,Owls Head,0.01,True
2026-07-11T18:10:22Z,PR,Port Richmond,0.02,True
2026-07-11T18:10:22Z,RH,Red Hook,0.03,True
2026-07-11T18:10:22Z,RK,Rockaway,0.01,True
2026-07-11T18:10:22Z,TI,Tallman Island,0.0,True
2026-07-11T18:10:22Z,WI,Wards Island,0.0,True
2026-07-11T21:33:11Z,26,26th Ward Plant,0.0,True
2026-07-11T21:33:11Z,BB,Bowery Bay,0.0,True
2026-07-11T21:33:11Z,CI,Coney Island,0.0,True
2026-07-11T21:33:11Z,HP,Hunts Point,0.0,True
2026-07-11T21:33:11Z,JA,Jamaica,0.0,True
2026-07-11T21:33:11Z,NC,Newtown Creek,0.0,True
2026-07-11T21:33:11Z,NR,North River,0.0,True
2026-07-11T21:33:11Z,OB,Oakwood Beach,0.0,True
2026-07-11T21:33:11Z,OH,Owls Head,0.0,True
2026-07-11T21:33:11Z,PR,Port Richmond,0.0,True
2026-07-11T21:33:11Z,RH,Red Hook,0.01,True
2026-07-11T21:33:11Z,RK,Rockaway,0.0,True
2026-07-11T21:33:11Z,TI,Tallman Island,0.0,True
2026-07-11T21:33:11Z,WI,Wards Island,0.0,True
2026-07-12T07:17:56Z,26,26th Ward Plant,0.0,True
2026-07-12T07:17:56Z,BB,Bowery Bay,0.0,True
2026-07-12T07:17:56Z,CI,Coney Island,0.0,True
2026-07-12T07:17:56Z,HP,Hunts Point,0.0,True
2026-07-12T07:17:56Z,JA,Jamaica,0.0,True
2026-07-12T07:17:56Z,NC,Newtown Creek,0.0,True
2026-07-12T07:17:56Z,NR,North River,0.0,True
2026-07-12T07:17:56Z,OB,Oakwood Beach,0.0,True
2026-07-12T07:17:56Z,OH,Owls Head,0.0,True
2026-07-12T07:17:56Z,PR,Port Richmond,0.0,True
2026-07-12T07:17:56Z,RH,Red Hook,0.0,True
2026-07-12T07:17:56Z,RK,Rockaway,0.0,True
2026-07-12T07:17:56Z,TI,Tallman Island,0.0,True
2026-07-12T07:17:56Z,WI,Wards Island,0.0,True
2026-07-12T11:43:18Z,26,26th Ward Plant,0.0,True
2026-07-12T11:43:18Z,BB,Bowery Bay,0.0,True
2026-07-12T11:43:18Z,CI,Coney Island,0.0,True
2026-07-12T11:43:18Z,HP,Hunts Point,0.0,True
2026-07-12T11:43:18Z,JA,Jamaica,0.0,True
2026-07-12T11:43:18Z,NC,Newtown Creek,0.0,True
2026-07-12T11:43:18Z,NR,North River,0.0,True
2026-07-12T11:43:18Z,OB,Oakwood Beach,0.0,True
2026-07-12T11:43:18Z,OH,Owls Head,0.0,True
2026-07-12T11:43:18Z,PR,Port Richmond,0.0,True
2026-07-12T11:43:18Z,RH,Red Hook,0.0,True
2026-07-12T11:43:18Z,RK,Rockaway,0.0,True
2026-07-12T11:43:18Z,TI,Tallman Island,0.0,True
2026-07-12T11:43:18Z,WI,Wards Island,0.0,True
2026-07-12T15:40:02Z,26,26th Ward Plant,0.0,True
2026-07-12T15:40:02Z,BB,Bowery Bay,0.0,True
2026-07-12T15:40:02Z,CI,Coney Island,0.0,True
2026-07-12T15:40:02Z,HP,Hunts Point,0.0,True
2026-07-12T15:40:02Z,JA,Jamaica,0.0,True
2026-07-12T15:40:02Z,NC,Newtown Creek,0.0,True
2026-07-12T15:40:02Z,NR,North River,0.0,True
2026-07-12T15:40:02Z,OB,Oakwood Beach,0.0,True
2026-07-12T15:40:02Z,OH,Owls Head,0.0,True
2026-07-12T15:40:02Z,PR,Port Richmond,0.0,True
2026-07-12T15:40:02Z,RH,Red Hook,0.0,True
2026-07-12T15:40:02Z,RK,Rockaway,0.0,True
2026-07-12T15:40:02Z,TI,Tallman Island,0.0,True
2026-07-12T15:40:02Z,WI,Wards Island,0.0,True
2026-07-12T20:02:54Z,26,26th Ward Plant,0.0,True
2026-07-12T20:02:54Z,BB,Bowery Bay,0.0,True
2026-07-12T20:02:54Z,CI,Coney Island,0.0,True
2026-07-12T20:02:54Z,HP,Hunts Point,0.0,True
2026-07-12T20:02:54Z,JA,Jamaica,0.0,True
2026-07-12T20:02:54Z,NC,Newtown Creek,0.0,True
2026-07-12T20:02:54Z,NR,North River,0.0,True
2026-07-12T20:02:54Z,OB,Oakwood Beach,0.0,True
2026-07-12T20:02:54Z,OH,Owls Head,0.0,True
2026-07-12T20:02:54Z,PR,Port Richmond,0.0,True
2026-07-12T20:02:54Z,RH,Red Hook,0.0,True
2026-07-12T20:02:54Z,RK,Rockaway,0.0,True
2026-07-12T20:02:54Z,TI,Tallman Island,0.0,True
2026-07-12T20:02:54Z,WI,Wards Island,0.0,True
2026-07-12T22:33:46Z,26,26th Ward Plant,0.0,True
2026-07-12T22:33:46Z,BB,Bowery Bay,0.0,True
2026-07-12T22:33:46Z,CI,Coney Island,0.0,True
2026-07-12T22:33:46Z,HP,Hunts Point,0.0,True
2026-07-12T22:33:46Z,JA,Jamaica,0.0,True
2026-07-12T22:33:46Z,NC,Newtown Creek,0.0,True
2026-07-12T22:33:46Z,NR,North River,0.0,True
2026-07-12T22:33:46Z,OB,Oakwood Beach,0.0,True
2026-07-12T22:33:46Z,OH,Owls Head,0.0,True
2026-07-12T22:33:46Z,PR,Port Richmond,0.0,True
2026-07-12T22:33:46Z,RH,Red Hook,0.0,True
2026-07-12T22:33:46Z,RK,Rockaway,0.0,True
2026-07-12T22:33:46Z,TI,Tallman Island,0.0,True
2026-07-12T22:33:46Z,WI,Wards Island,0.0,True
2026-07-13T10:40:21Z,26,26th Ward Plant,0.0,True
2026-07-13T10:40:21Z,BB,Bowery Bay,0.0,True
2026-07-13T10:40:21Z,CI,Coney Island,0.0,True
2026-07-13T10:40:21Z,HP,Hunts Point,0.0,True
2026-07-13T10:40:21Z,JA,Jamaica,0.0,True
2026-07-13T10:40:21Z,NC,Newtown Creek,0.0,True
2026-07-13T10:40:21Z,NR,North River,0.0,True
2026-07-13T10:40:21Z,OB,Oakwood Beach,0.0,True
2026-07-13T10:40:21Z,OH,Owls Head,0.0,True
2026-07-13T10:40:21Z,PR,Port Richmond,0.0,True
2026-07-13T10:40:21Z,RH,Red Hook,0.0,True
2026-07-13T10:40:21Z,RK,Rockaway,0.0,True
2026-07-13T10:40:21Z,TI,Tallman Island,0.0,True
2026-07-13T10:40:21Z,WI,Wards Island,0.0,True
2026-07-13T18:14:25Z,26,26th Ward Plant,0.0,True
2026-07-13T18:14:25Z,BB,Bowery Bay,0.0,True
2026-07-13T18:14:25Z,CI,Coney Island,0.0,True
2026-07-13T18:14:25Z,HP,Hunts Point,0.0,True
2026-07-13T18:14:25Z,JA,Jamaica,0.0,True
2026-07-13T18:14:25Z,NC,Newtown Creek,0.0,True
2026-07-13T18:14:25Z,NR,North River,0.0,True
2026-07-13T18:14:25Z,OB,Oakwood Beach,0.0,True
2026-07-13T18:14:25Z,OH,Owls Head,0.0,True
2026-07-13T18:14:25Z,PR,Port Richmond,0.0,True
2026-07-13T18:14:25Z,RH,Red Hook,0.0,True
2026-07-13T18:14:25Z,RK,Rockaway,0.0,True
2026-07-13T18:14:25Z,TI,Tallman Island,0.0,True
2026-07-13T18:14:25Z,WI,Wards Island,0.0,True
2026-07-13T21:37:05Z,26,26th Ward Plant,0.0,True
2026-07-13T21:37:05Z,BB,Bowery Bay,0.0,True
2026-07-13T21:37:05Z,CI,Coney Island,0.0,True
2026-07-13T21:37:05Z,HP,Hunts Point,0.0,True
2026-07-13T21:37:05Z,JA,Jamaica,0.0,True
2026-07-13T21:37:05Z,NC,Newtown Creek,0.0,True
2026-07-13T21:37:05Z,NR,North River,0.0,True
2026-07-13T21:37:05Z,OB,Oakwood Beach,0.0,True
2026-07-13T21:37:05Z,OH,Owls Head,0.0,True
2026-07-13T21:37:05Z,PR,Port Richmond,0.0,True
2026-07-13T21:37:05Z,RH,Red Hook,0.0,True
2026-07-13T21:37:05Z,RK,Rockaway,0.0,True
2026-07-13T21:37:05Z,TI,Tallman Island,0.0,True
2026-07-13T21:37:05Z,WI,Wards Island,0.0,True
2026-07-14T05:58:43Z,26,26th Ward Plant,0.0,True
2026-07-14T05:58:43Z,BB,Bowery Bay,0.0,True
2026-07-14T05:58:43Z,CI,Coney Island,0.0,True
2026-07-14T05:58:43Z,HP,Hunts Point,0.0,True
2026-07-14T05:58:43Z,JA,Jamaica,0.0,True
2026-07-14T05:58:43Z,NC,Newtown Creek,0.0,True
2026-07-14T05:58:43Z,NR,North River,0.0,True
2026-07-14T05:58:43Z,OB,Oakwood Beach,0.0,True
2026-07-14T05:58:43Z,OH,Owls Head,0.0,True
2026-07-14T05:58:43Z,PR,Port Richmond,0.0,True
2026-07-14T05:58:43Z,RH,Red Hook,0.0,True
2026-07-14T05:58:43Z,RK,Rockaway,0.0,True
2026-07-14T05:58:43Z,TI,Tallman Island,0.0,True
2026-07-14T05:58:43Z,WI,Wards Island,0.0,True
2026-07-14T11:13:24Z,26,26th Ward Plant,0.0,True
2026-07-14T11:13:24Z,BB,Bowery Bay,0.0,True
2026-07-14T11:13:24Z,CI,Coney Island,0.0,True
2026-07-14T11:13:24Z,HP,Hunts Point,0.0,True
2026-07-14T11:13:24Z,JA,Jamaica,0.0,True
2026-07-14T11:13:24Z,NC,Newtown Creek,0.0,True
2026-07-14T11:13:24Z,NR,North River,0.0,True
2026-07-14T11:13:24Z,OB,Oakwood Beach,0.0,True
2026-07-14T11:13:24Z,OH,Owls Head,0.0,True
2026-07-14T11:13:24Z,PR,Port Richmond,0.0,True
2026-07-14T11:13:24Z,RH,Red Hook,0.0,True
2026-07-14T11:13:24Z,RK,Rockaway,0.0,True
2026-07-14T11:13:24Z,TI,Tallman Island,0.0,True
2026-07-14T11:13:24Z,WI,Wards Island,0.0,True
2026-07-14T16:04:52Z,26,26th Ward Plant,0.0,True
2026-07-14T16:04:52Z,BB,Bowery Bay,0.0,True
2026-07-14T16:04:52Z,CI,Coney Island,0.0,True
2026-07-14T16:04:52Z,HP,Hunts Point,0.0,True
2026-07-14T16:04:52Z,JA,Jamaica,0.0,True
2026-07-14T16:04:52Z,NC,Newtown Creek,0.0,True
